0,t_x,0.30706075,-0.19469407,2.251479,-1.739655,-0.23251745,-0.27494696,-0.015900994,-0.16384962,-0.15354244,0.063573845,0.33300993,0.6829864,-0.6873138,-0.48061234,-0.14740194,-0.66606426,0.29012248,0.5799609,-0.4943616,-0.5918506,-0.44494498,0.09633462,-0.4828203,-0.024040239,0.03433713,-0.3453319,0.42434037,1.0992498,0.062216036,0.19339797,-0.26142544,0.6663739,-0.6681251,-0.41790777,0.60638565,-0.17586972,-0.12997071,1.1398077,-0.12814067,1.1306406,1.1620836,0.12562406,-0.87373567,-0.99149173,-0.63543063,-1.0421966,-0.037070192,-0.09813296,0.18005043,0.6149125,-0.045822293,0.7734981,0.5154934,0.6633125,0.7772958,-0.27830735,-0.3541555,-0.3541854,-0.3512141,0.3707674,-0.30530462,0.28123182,0.15881169,-0.19692612,-0.27534145,0.09480248,-0.23829651,0.03852478,0.28792244,0.7221528,0.66729337,-0.81740284,-0.18933482,1.3200291,1.3239018,-0.06250463,0.88711745,0.5119028,-0.90863985,-0.85269964,-0.79315156,-0.45262223,-0.8748563,-0.8791148,-0.8525145,-0.5224057,-0.7693522,0.12719369,-1.1823486,0.32707575,0.09685423,0.12602411,-0.5030557,0.58560586,0.29795876,0.6797831,0.85347825,0.4784306,-0.48334673,-0.33506268,0.7517557
0,c_a,0.28171292,0.6212621,0.8254378,-2.0147624,4.345599,0.15112247,-0.018133687,-0.020714812,-0.092493266,-0.4256115,0.30778733,0.6829864,0.21697491,0.18995789,-0.4755168,-0.7193835,-0.5376093,0.90064996,1.3279871,0.11477836,-0.20085122,-0.024563262,0.06891372,-0.05073374,-0.18160881,-0.0002482155,0.042409193,-0.38967425,-0.38636157,-0.33093306,-0.3029779,0.19304976,0.11378264,-0.49929667,-0.24573196,-0.31004068,-0.5067732,0.5377115,0.07563257,0.58059895,0.54648036,0.8094879,-0.1825786,-0.27984935,-0.1979686,-0.19196841,0.3285046,0.28283182,0.055383384,0.11068873,0.23574421,-0.14175577,-0.04334229,0.24723256,0.311777,0.6563724,0.74269974,0.97285193,0.9662435,-0.79016745,-0.013334912,0.93264884,0.84568644,0.7283104,0.7062419,0.75013053,-0.09524997,0.84446734,0.10807526,0.7221528,0.13341968,0.189143,-0.054281626,-0.22382858,-0.62825096,0.20646994,-0.3387533,-0.5011642,0.21556427,0.29173714,0.3677917,0.566923,0.37530258,0.4729478,0.49484393,0.52689296,0.436291,0.5717289,1.4454093,-0.6371915,-0.03564517,-0.03790785,1.2064431,-0.8077541,-0.7780617,-1.1188569,-0.10911075,0.029061882,0.2391758,0.12835895,3.5836668
0,n_y,-0.09271167,-0.6900963,-0.124074355,0.21598537,-0.23251745,0.150465,-1.03185,-0.47777066,-0.6504155,0.61937135,-0.06478814,0.6829864,0.58212537,-0.36460072,-0.7750999,0.34935275,0.35202035,-0.19949147,-0.70488566,0.8123245,0.87862134,0.9326374,-0.08132269,-0.31011647,0.5282495,0.22625591,-0.12494768,-0.40965182,-0.44042474,-0.51444906,0.453758,-0.17753744,-0.16864155,-0.96419996,0.20812939,-0.5955441,0.5016326,0.16856883,0.7054766,-0.22448997,-0.05239446,-0.316877,0.030981764,-0.1515338,0.825825,-0.48579037,-1.7741796,-1.0740699,-0.09581464,-0.06172324,-0.028758718,-0.31056926,-0.2897455,-0.20031556,-0.07460988,0.2072406,0.2434144,0.32257423,0.38374072,-0.38421756,0.10071576,0.22525059,-0.062077552,-0.8137507,-0.569817,-0.6109354,-0.7222348,0.3300359,1.1785594,-1.2081054,0.0055955546,-0.8077978,-0.84726655,0.2753134,1.7535042,-0.69011194,-0.6834535,-0.3399945,0.9067092,0.8514513,0.9007972,0.7313658,1.4273489,1.429704,1.6504251,1.4608841,1.4796361,0.5375337,0.7042465,2.668868,-0.116521426,-0.07303613,0.7281973,0.7028427,0.35518396,0.48703906,0.7554746,-0.22436117,4.2333055,3.779315,-0.34668252
0,t_x,-0.2037395,-0.48610744,0.25175944,0.06470714,-0.56813127,-0.34464353,0.27213734,-0.18824787,0.026213724,0.9128825,-0.2297395,-1.5652726,-0.6761875,-0.8439438,-0.0047433786,-0.5296297,1.188248,-0.4533702,0.20519209,-0.58051467,-0.4621279,-0.42829564,-0.67890805,-0.7980216,-1.4619329,-0.46477073,-0.15624142,0.24608584,0.3851335,0.38957015,-0.42044386,0.3655011,-0.7778881,-0.28719217,-0.11047526,0.60107416,-0.58450884,0.37643543,-0.64930564,0.061285973,0.21525916,-0.43755886,0.006713592,-0.24017283,-0.32022515,0.5372165,-0.64089864,-0.22259143,-0.12719536,-0.094253846,-0.10575504,0.80604047,1.2587289,1.6940717,1.3330748,-0.36934757,-0.34236136,-0.32770354,-0.37851894,0.58745724,-0.16844383,-0.3421947,-0.3555879,-0.5670204,-0.99516946,0.12000738,0.0029607818,-0.16724785,0.19764052,0.7221528,-0.20659588,-0.6310766,0.21004668,0.42621687,2.1974027,-0.241821,0.9065372,0.65004826,-0.9217628,-0.83959997,-0.7783184,-0.39190492,-0.8543619,-0.9364056,-0.9705313,-0.83373606,-0.7693522,-0.6250973,-0.8117678,0.12044687,-0.116521426,-0.07303613,-0.58812827,0.5873643,0.14504556,-0.56749654,0.79306513,-0.13553247,-0.6486787,-0.61714536,-0.34668252
1,o_h,-0.15180713,0.9126748,-0.62896806,0.89917886,-0.45626003,-0.4597086,0.40164292,-0.06137815,-0.16710894,-1.127124,-0.12359174,0.6829864,0.55225617,1.55787,-0.660973,0.31642047,-1.0036635,-0.718384,-0.5184843,0.32868218,-0.19121593,-0.33797875,0.060784042,1.0624504,-0.87365925,0.2470503,-0.17200692,-0.904393,-0.66106063,-0.1600735,-0.7105126,-0.68755335,1.133716,0.8497864,-1.0106841,0.61823535,-0.77452964,-0.6306423,-0.5715012,-1.1432747,-0.9423425,0.7290333,1.024035,0.96109384,1.2666138,0.77246946,0.5302007,0.2190839,-0.13732277,-0.7773956,-0.101007365,-1.3224334,-1.3542713,-1.5968057,-1.8322066,-0.68495375,-0.6608032,-0.6749106,-0.6697703,0.63751495,-0.5105958,0.062396366,0.23445868,1.1292466,1.0661556,0.39726132,1.5807409,-0.52049077,-1.8437307,0.7221528,-0.26821628,0.9997575,1.6587968,-0.24124049,-0.5038736,0.83407724,-0.73685783,-0.31697017,-0.40121698,-0.44899094,-0.513299,-0.617065,-0.3351702,-0.5582864,-0.46404254,-0.5224057,-0.57807225,-1.035438,-0.37380776,-0.43056327,-0.116521426,-0.07303613,-0.5823801,0.6782231,0.8899108,-0.15142724,0.73399377,-0.032769848,-0.65080184,-0.40356848,-0.34668252
1,o_h,-0.20231974,-0.54438996,-0.17867665,0.48987252,-0.4713196,-0.49389932,-0.11414654,-0.32812956,-0.06536013,0.52361614,-0.2297395,-1.5652726,-0.5238548,-0.6348688,-0.38992164,-0.44259393,0.4976624,0.45970255,0.68325716,-0.36865273,-0.4993843,-0.6170104,-0.29345304,0.10630218,0.32151452,0.85129046,-0.16135597,-0.021850063,-0.23440042,0.3172485,-0.8655356,0.46089986,-0.3622685,2.5737517,-1.0617812,2.1565218,-0.91812485,0.60580564,-0.59867114,0.38700882,0.49964088,-0.43755886,-0.1786956,-0.11523409,-0.10648432,0.31465396,-0.1492637,0.6911157,-0.13304359,-0.40980026,-0.10889095,3.1694295,1.9383508,1.1730978,0.960907,-0.46038786,-0.54679316,-0.5984074,-0.60378367,0.75888884,-0.49006668,-0.40835425,-0.41307965,-0.53617924,-0.60253644,-0.3588864,-0.044721216,-0.46390334,0.20408922,0.7221528,-0.24937369,0.33897194,-0.057170525,-0.69975466,0.51973766,-0.86942834,0.71719474,1.1565816,-0.7584543,-0.74552035,-0.7664519,-0.6448938,-0.90218216,-0.97650915,-1.0442917,-0.92598206,-0.93165034,-1.6509483,-2.193025,-0.43056327,-0.1061968,-0.07303613,-0.7755178,1.2427183,0.13003571,0.27390778,0.5017378,-0.18778466,-0.34753346,-0.4096131,-0.34668252
0,n_j,-0.19721456,-0.7483788,-0.35524762,-0.0017824377,-0.0109262625,2.1670623,-0.7817702,0.26392856,-0.26037863,-0.14875348,-0.16877493,0.6829864,0.075917825,0.24860078,-1.0461514,-0.09053062,-0.33613792,0.063295394,-1.161021,-0.0151974335,0.2956869,0.30976772,0.11725819,0.28104696,-0.022566164,-0.013481006,-0.16386053,-0.26275718,0.8483228,0.61557496,0.36426014,0.79846424,0.4763706,0.12961777,-0.8438676,0.3951373,0.2695048,-0.15398268,1.2797458,-0.027826916,-0.092542455,-0.15596788,-0.41069928,-0.3963458,0.81418157,0.25706133,-0.42659622,-1.0255008,-0.11585551,0.8361203,-0.025079714,-0.26989135,-0.11984005,-0.14017624,0.1127104,1.9552131,2.295595,2.3146014,2.640939,-2.9351196,2.847056,0.0980207,-0.11351753,-0.5053381,-0.013586091,-0.15724716,-2.1790304,0.47579145,1.4859474,-1.2081054,-0.20455885,-0.41593668,-2.2671287,-0.31669217,1.4675791,-2.1246428,0.11275546,0.2356118,0.92274845,1.1872797,1.3942475,1.9659517,0.08154941,0.26670098,0.8636464,1.887522,0.088509314,-1.0012428,1.3780307,4.321898,-0.07522291,-0.07303613,3.6574526,-1.4390746,0.33079273,-0.054128725,-0.8971713,-0.23568247,3.8488433,6.8399124,-0.34668252
0,n_c,0.046280887,-1.2437811,0.73041564,-0.26834995,-0.46056277,-0.5004745,-0.52722484,-0.6485569,-0.35534403,1.1772509,0.07374935,0.6829864,-0.85368496,-1.1664802,-0.7323023,-0.5272775,1.253787,0.24813694,0.6306262,-0.76914155,-0.3922721,-0.35176396,-0.33626932,0.0037600682,-0.5601795,-0.28621396,0.05387741,0.4787669,-0.0064587593,0.20063011,-0.00012376005,-0.1701991,-0.65332574,-0.03562643,0.29228935,0.234444,-0.065190874,1.2903318,-0.23187947,0.9647063,1.1520464,-1.1616509,-1.1775733,-1.1772112,-0.8533301,-1.0539107,0.6726484,0.83226985,0.02100723,0.51081467,-0.08869146,-0.5190438,-0.60217816,-0.40730664,-0.004132953,-0.5878442,-0.59396976,-0.58075273,-0.54007244,0.61077166,-0.4011072,-0.6042883,-0.630943,-1.3072097,-1.3223644,-0.93859977,-0.37422615,-0.47419193,0.4720686,-1.2081054,0.16176845,-0.3352598,-0.43271902,-0.20641667,0.526886,-0.4211374,0.12003791,0.005369259,-0.74533135,-0.7038395,-0.6220756,-0.298299,-0.96366537,-0.8332822,-0.79842347,-0.24566756,-0.798334,-0.00958696,0.030462347,0.671457,0.18461357,-0.0027795725,-0.6410112,0.08793547,-0.14483264,0.027417501,-0.35076433,0.0717345,-0.37263462,-0.08118821,-0.34668252
1,r_i,-0.16368459,1.2040875,-0.63535017,0.9186986,-0.4476545,-0.5188849,1.4242907,0.59574157,1.2319362,-0.17165144,-0.15142821,0.30123192,0.65888906,0.33146608,-0.94629025,0.7398374,0.23307946,-0.6048066,-0.04261226,0.66939336,-0.011839131,-0.16257381,-0.31545737,-0.7980216,-0.4329658,-0.5348873,-0.17619875,-0.87618923,-0.3688276,-0.31466088,0.17967094,-0.44171828,0.15078133,0.023565454,1.0106529,-0.46137315,0.24791144,-1.3904306,0.87713987,-1.548892,-1.5044152,0.045169495,1.1279027,1.0336933,1.1726339,1.1775727,-0.16691205,0.30104452,-0.14024688,-0.81968534,-0.098729886,-0.9614164,-1.2141597,-1.2548509,-1.4909496,-0.6060522,-0.62148935,-0.6072346,-0.6128853,0.5593422,-0.48322365,-0.51013815,-0.40400195,0.23485132,0.44448578,-1.1150341,1.4505045,-0.59937024,-0.57477015,0.7221528,-0.26465148,0.87105703,1.2883041,-0.6446169,0.6505485,0.29612812,-0.8970706,-0.20184898,0.3453362,0.32270002,0.31043676,0.19502935,-0.32150728,-0.031211138,0.28831452,1.2187382,-0.08538153,0.2639737,0.33366573,-0.43056327,-0.116521426,-0.07303613,-0.46741718,0.4795066,0.7679553,0.49167192,-0.448769,-0.004031157,-0.7171333,-0.37938997,-0.34668252
1,o_h,-0.19841665,-0.45696616,-0.24533394,0.5209823,-0.264788,-0.5195424,0.16049457,0.14356512,0.005863996,-0.052998055,-0.2297395,-1.5652726,-0.6331012,-0.5418045,-0.1331361,-0.78838456,5.2317115e-05,0.7670295,-0.4943616,-0.6219154,-0.6371688,-0.7642111,-0.27155712,-0.42327088,-0.17843615,0.94220144,-0.15262958,0.19320367,-0.42142957,0.32538468,-1.0525221,0.6847197,-0.14520916,1.8511167,-1.0512612,1.8382559,-1.2409441,0.8136722,-0.58508617,1.2289721,1.0784419,-0.1157406,-0.35633805,-0.2148472,-0.010841388,-0.5140989,-0.12026991,0.39059454,-0.13104662,-0.37401664,-0.10654339,4.4772253,3.9804368,3.0968556,2.2832778,-0.02946402,-0.17331198,-0.30710647,-0.38989592,0.70128757,-0.44672745,-0.30148107,-0.31322557,-0.2894497,-0.43893933,0.06959757,-0.33508417,-0.5153464,0.024958717,0.7221528,-0.23171936,0.022025308,-0.2601112,-0.4153598,-0.22009312,-1.0487447,1.171131,0.8342422,-0.8036558,-0.7812468,-0.7704074,-0.5765868,-1.0046542,-0.95359284,-0.9459445,-0.5224057,-0.9200576,-0.8986573,-1.8898221,-0.29281023,-0.116521426,-0.07303613,-0.6548068,1.2972336,0.026842967,0.48333234,0.47757232,-0.18865551,-0.29825577,-0.574833,-0.34668252
